ID,Age,Gender,LicenceCountry,Yrs DL,Points,NCD,Engine cc,Ins Group,Stored,Car Age,Claim
B65806266,58,F,UK,29,0,2,1600,5,Road,5,Yes
B92149608,42,M,UK,7,0,4,1400,3,Garage,6,No
B34247422,21,F,UK,4,8,1,1800,4,Garage,2,Yes
A11690475,30,F,UK,3,0,4,1600,6,Garage,14,No
B28563313,22,M,UK,1,0,1,1200,4,Garage,10,Yes
A97276534,30,F,UK,9,0,4,1400,3,Road,5,No
B19609013,46,F,UK,27,0,3,1200,6,Garage,1,No
B14419987,28,M,UK,1,0,3,1800,5,Garage,4,Yes
B30536702,69,M,UK,2,4,3,1600,3,Road,1,Yes
A96565123,40,F,UK,9,0,1,1400,6,Garage,1,No
B45145520,31,M,UK,14,0,0,1400,4,Garage,1,No
B3765580,32,M,UK,5,0,2,1200,3,Garage,9,No
B93651278,50,M,UK,26,0,0,1600,4,Garage,3,No
B65968674,64,F,UK,5,0,4,1600,6,Garage,14,Yes
B18682908,70,M,UK,43,0,2,1200,4,Garage,17,No
A67062743,28,F,UK,2,4,3,1200,2,Garage,3,Yes
A75521020,43,M,UK,11,0,1,1600,4,Road,4,Yes
A59870638,70,M,UK,50,0,4,1200,3,Garage,15,No
A54718980,39,F,UK,17,8,3,1800,6,Drive,1,Yes
B80574327,36,M,UK,2,0,3,1400,4,Road,3,No
A73775943,18,M,UK,1,4,3,1200,3,Garage,1,No
B28211765,55,M,UK,16,4,0,1200,2,Garage,1,Yes
B28301658,64,F,UK,24,8,2,1200,6,Road,7,Yes
A73744237,45,M,UK,22,0,2,1200,4,Drive,3,No
A32622006,49,F,UK,8,0,1,1400,6,Garage,3,No
B7905003,21,M,UK,3,0,1,1200,2,Garage,3,Yes
A73640818,46,F,UK,9,0,2,1600,4,Garage,1,No
B49082507,43,F,UK,7,0,4,1200,3,Garage,3,No
A98416487,39,M,UK,22,0,0,1600,3,Road,8,Yes
A81939893,60,M,UK,4,0,0,1600,5,Garage,4,No
A12580087,72,F,UK,48,8,0,1200,2,Garage,13,Yes
A43225515,75,F,UK,48,0,1,1400,7,Garage,13,Yes
B8344026,24,F,UK,4,0,0,1400,3,Road,16,Yes
A46623077,55,F,UK,7,0,2,1600,3,Road,3,Yes
B97922472,25,F,UK,3,0,1,1400,6,Drive,1,No
A22188899,80,M,UK,58,0,0,1400,4,Garage,4,Yes
A18374368,62,M,UK,19,0,1,1200,4,Road,1,Yes
B13132552,25,M,UK,4,0,0,1200,2,Garage,7,No
A21156553,27,M,UK,9,0,0,1200,6,Garage,13,No
B45113035,50,M,UK,11,0,4,1200,2,Garage,2,No
B50067947,35,M,UK,13,0,0,1400,3,Garage,3,No
B62507887,34,F,UK,13,0,1,1200,4,Garage,1,No
A73673445,79,M,UK,39,0,1,1200,5,Garage,1,No
B21448767,37,M,UK,10,0,0,1400,6,Garage,1,No
A66150341,30,M,UK,8,0,0,1200,6,Garage,10,No
B26883804,74,M,UK,4,0,4,1400,2,Road,12,Yes
B15240020,33,F,UK,12,0,2,1200,4,0,6,No
B39590017,45,M,UK,14,0,4,1400,4,Road,1,Yes
A48411030,57,F,UK,25,0,1,1200,3,Road,1,No
A67643256,32,M,UK,11,0,2,1200,5,Garage,4,No
A51463754,20,F,UK,3,0,1,1200,2,Road,9,No
B5589053,36,M,UK,11,0,3,1400,5,Garage,19,No
A91642251,47,F,UK,8,0,1,1600,4,Garage,2,No
B82979620,66,F,UK,3,0,4,2000,4,Garage,3,Yes
B55479123,52,F,UK,32,0,2,1200,3,Garage,17,No
A62329973,61,F,UK,24,8,0,1200,4,Garage,9,Yes
A52216675,24,M,UK,7,4,4,1400,4,Road,2,Yes
A77855255,28,M,UK,6,0,3,1400,4,Garage,7,No
B12372441,73,M,UK,9,0,3,1200,4,Drive,12,Yes
A13184289,71,F,UK,54,0,4,1600,6,Drive,5,Yes
A61018098,38,F,UK,16,0,0,1400,3,Road,4,No
B22975429,66,M,UK,4,0,4,1200,5,Road,1,Yes
A97199752,32,M,UK,4,0,4,1600,6,Garage,1,No
A96037116,47,F,UK,7,4,4,1800,5,Garage,1,Yes
B64474105,54,M,UK,16,0,1,1200,5,Garage,5,No
A2589726,65,F,UK,32,0,2,1200,4,Garage,2,No
A64066833,67,F,UK,18,0,4,1200,5,Garage,11,No
A32190298,50,M,UK,5,8,1,1200,3,Road,1,Yes
A37274742,24,M,Ireland,2,0,1,1400,6,Drive,1,Yes
A15738946,39,F,UK,14,0,3,1400,4,Road,15,Yes
B34281358,38,M,UK,10,0,4,1600,4,Road,1,Yes
A73503139,45,M,UK,28,0,3,1400,5,Garage,15,No
A85136664,51,F,UK,29,8,4,1400,2,Road,2,Yes
A89616792,54,M,UK,16,0,1,1800,4,Drive,4,Yes
A19019382,56,F,UK,36,0,1,1400,6,Garage,10,Yes
A60444776,40,M,UK,12,8,3,1400,3,Garage,7,Yes
A93114414,27,M,UK,9,0,4,1400,7,Road,2,Yes
A73516999,35,F,UK,7,0,2,1400,3,Garage,1,No
A71143448,31,M,UK,2,0,1,1400,3,Road,5,Yes
A7509371,44,M,UK,24,4,3,1200,6,Garage,1,Yes
A22455116,68,F,UK,16,0,2,1600,3,Garage,1,No
B46225245,58,M,UK,5,8,1,1400,4,Garage,10,Yes
A36090699,55,F,UK,12,0,4,1200,6,Garage,8,No
B60029524,65,F,UK,26,0,0,1200,3,Drive,8,Yes
A15950598,33,M,UK,2,0,2,1800,7,Garage,12,Yes
B6125973,55,F,UK,20,4,1,1400,5,Road,5,Yes
A22079816,56,F,UK,32,0,0,1200,5,Garage,2,No
A44398590,63,M,UK,1,0,3,1400,3,Drive,3,No
A69612313,40,M,UK,18,0,4,1600,5,Road,1,Yes
B62737276,35,F,UK,15,0,0,1400,4,Garage,3,No
B65882732,76,M,UK,34,0,3,1200,6,Road,6,Yes
A41625339,30,M,UK,10,0,4,1200,3,Road,3,No
A61513438,36,M,UK,6,0,2,1400,4,Road,1,Yes
A36341880,73,F,UK,16,0,4,1200,2,Drive,13,Yes
B76595427,78,F,UK,49,0,0,1200,4,Garage,8,Yes
A66908683,69,M,UK,24,0,4,1200,3,Garage,1,No
A22634683,74,M,UK,19,0,0,1200,4,Garage,1,No
A35058500,44,M,UK,1,0,3,1200,5,Road,3,No
B41696810,55,F,UK,15,0,4,1400,4,Garage,1,No
A82889901,53,M,UK,15,0,0,1400,3,Garage,1,No
B54899630,24,F,UK,6,0,3,1200,5,Road,1,Yes
B92911023,72,F,UK,8,0,4,1400,5,Garage,1,Yes
B67229854,42,M,UK,11,0,4,1400,4,Drive,18,Yes
A98537472,70,F,UK,12,0,4,1200,2,Garage,3,Yes
A29762188,71,F,UK,23,0,3,1400,6,Garage,2,Yes
B57129787,36,F,UK,8,0,3,1400,4,Garage,4,No
B95977297,60,F,UK,4,0,3,1200,5,Road,2,Yes
B3794579,18,M,UK,1,0,2,1200,5,Garage,1,No
A92719326,29,F,UK,5,0,2,1200,4,Garage,10,No
A32611348,61,M,UK,23,0,4,1800,4,Garage,1,Yes
B69962360,69,F,UK,9,4,2,1600,6,Garage,2,Yes
B16406944,69,M,UK,6,0,0,1200,2,Garage,18,No
B49304275,61,F,UK,19,0,0,1800,6,Drive,18,Yes
A79919114,57,F,UK,4,0,4,1200,4,Road,7,Yes
A57270177,61,M,UK,20,0,2,1200,5,Garage,11,No
B2858724,38,M,UK,14,0,0,1200,6,Road,1,Yes
A89944525,75,M,UK,13,0,0,1200,6,Road,2,Yes
B41459637,79,F,UK,39,0,2,1400,5,Garage,3,Yes
A33119379,74,M,UK,34,0,3,1200,6,Garage,4,No
B68099063,28,M,UK,11,0,4,1200,3,Road,7,No
B37648560,39,M,UK,2,0,1,1200,6,Garage,3,No
B90356543,40,F,UK,8,0,3,1400,7,Garage,2,No
A50476357,73,M,UK,39,0,0,1200,2,Garage,14,No
B20362465,68,M,UK,34,0,0,1200,5,Garage,7,No
A54932502,40,F,UK,16,4,0,1200,5,Garage,13,Yes
A26863821,20,M,UK,3,0,1,1200,4,Drive,7,Yes
B30527621,52,F,UK,23,0,1,1200,5,Drive,1,No
A97174722,32,M,UK,15,0,3,1200,4,Garage,2,No
A80729678,49,F,UK,14,0,3,1200,6,Garage,5,No
A59641590,25,F,UK,4,0,1,1400,6,Drive,9,No
A20104103,36,M,UK,17,0,4,1600,2,Garage,2,No
A99563537,43,F,UK,7,0,3,1400,3,Road,12,Yes
B68583617,33,F,UK,3,0,2,1200,2,Garage,1,No
A96068255,75,M,UK,34,0,1,1200,6,Road,5,Yes
B96461195,49,M,UK,8,8,2,1200,3,Garage,5,Yes
A82187629,38,M,UK,17,0,4,1200,5,Road,4,Yes
A84405060,75,F,UK,5,0,0,1400,3,Garage,3,Yes
B72040274,35,M,UK,13,0,1,1200,2,Road,5,No
A14052252,73,M,UK,53,0,1,1400,3,Drive,15,Yes
B53928246,79,M,UK,24,8,1,1200,3,Garage,2,Yes
A36395339,67,M,UK,25,8,1,1400,3,Drive,5,Yes
A50186468,62,F,UK,15,0,1,1200,6,Road,6,Yes
B99969544,55,F,UK,34,0,2,1600,3,Drive,4,No
B30303031,65,F,UK,32,0,3,1600,3,Road,1,Yes
B49517988,71,F,UK,40,0,3,1200,6,Garage,9,Yes
A45482255,59,F,UK,6,0,2,1600,5,Garage,2,Yes
B59016971,46,F,UK,1,0,2,1600,4,Garage,19,No
A19110954,22,F,UK,1,8,2,2200,8,Garage,4,Yes
B63580982,61,M,UK,25,0,4,1200,6,Garage,14,No
B80216803,41,M,UK,21,0,4,1200,5,Garage,5,No
A6904240,67,M,UK,37,8,2,1800,6,Drive,4,Yes
A61546004,33,M,UK,5,0,1,1400,4,Garage,6,No
A94357187,50,F,UK,2,0,3,1400,3,Garage,19,No
B11549951,62,M,UK,2,0,2,1200,5,Garage,2,No
B92258590,78,F,UK,26,0,2,1400,4,Garage,5,Yes
B45575259,40,M,UK,5,0,4,1400,6,Road,1,Yes
B80589861,45,F,UK,4,4,1,1400,4,Garage,1,Yes
A43651300,43,F,UK,4,4,1,1200,2,Garage,10,Yes
A73642562,42,M,UK,11,0,0,1200,2,Garage,6,No
A84474329,79,F,UK,43,0,0,1200,5,Drive,11,Yes
A41504822,31,F,UK,9,0,2,1200,5,Garage,3,No
A31231787,20,F,UK,1,0,4,1400,3,Road,13,Yes
A90224633,22,M,UK,3,0,4,1200,5,Garage,2,Yes
A66424438,72,M,UK,15,4,0,1200,2,Garage,1,Yes
B66013666,29,M,UK,1,0,1,1200,6,Road,10,Yes
B74164925,61,M,UK,37,0,0,1800,3,Garage,7,No
A63965765,64,M,UK,45,0,3,1200,6,Garage,4,No
A80689610,52,M,UK,21,4,0,1600,2,Road,3,Yes
B644624,74,M,UK,52,0,4,1600,5,Road,12,Yes
A73163871,22,F,UK,2,0,2,1200,4,Road,2,Yes
A94164070,76,F,UK,20,0,2,1400,7,Garage,3,Yes
A43099044,20,F,UK,1,0,0,1200,6,Garage,2,No
A58463942,63,M,UK,25,4,1,1600,7,Road,7,Yes
A27812106,64,M,UK,46,0,2,1400,5,Garage,10,No
B90929280,59,F,UK,15,0,1,1600,2,Garage,9,Yes
A68634456,62,F,UK,17,0,1,2200,4,Garage,4,Yes
A35921690,68,F,UK,32,4,2,1400,5,Road,4,Yes
B88330981,65,M,UK,4,0,2,1400,3,Drive,9,Yes
A29367133,70,M,UK,9,8,2,1400,5,Road,2,Yes
A43264609,31,M,UK,7,0,3,1200,4,Garage,11,No
A42151542,58,F,UK,35,0,0,1400,3,Road,2,Yes
A9370179,79,F,UK,47,0,2,1400,3,Road,1,Yes
A46596053,58,F,UK,36,0,2,1600,6,Road,7,Yes
B40109957,51,F,UK,1,0,4,1400,2,Garage,6,No
B59541963,45,F,UK,27,0,3,1200,3,Garage,5,No
B26797156,73,M,UK,17,0,4,1400,3,Garage,14,Yes
A67850331,27,M,UK,4,0,1,1600,3,Garage,5,No
B46790085,38,F,UK,10,0,4,1400,6,Road,1,Yes
A15275444,80,M,UK,8,8,3,2000,6,Garage,2,Yes
A55766220,35,F,UK,3,0,3,1200,6,Road,1,No
B58513000,24,M,UK,1,0,3,1600,4,Road,5,Yes
B16154122,31,M,UK,11,0,0,1400,5,Road,10,Yes
A9666613,74,F,UK,29,4,3,1200,5,Garage,16,Yes
B595378,61,M,UK,14,0,1,1400,5,Garage,2,No
B19521834,48,F,UK,14,0,2,1600,5,Drive,1,Yes
A16337036,72,F,UK,55,0,4,1200,5,Garage,1,Yes
A60285122,31,F,UK,5,0,1,2000,4,Garage,1,No
B5834289,55,F,UK,27,0,0,1400,3,Road,5,Yes
A91353724,66,M,UK,11,0,2,1800,6,Garage,2,No
B35250117,37,F,UK,13,0,1,1200,2,Garage,19,No
A22555910,25,M,UK,4,4,0,1200,6,Road,1,Yes
A26672141,55,F,UK,28,0,2,1200,2,Garage,1,No
B64674800,56,F,UK,26,4,1,1200,3,Garage,9,Yes
A90016136,41,M,UK,11,0,3,1600,2,Road,16,Yes
A11856407,18,M,UK,1,0,0,1600,5,Garage,5,Yes
A5451345,45,F,UK,7,0,4,1200,2,Garage,2,No
B44445732,20,M,UK,1,0,4,1200,6,Garage,8,Yes
B74235914,37,M,UK,1,0,0,1200,6,Garage,1,No
B14707251,71,M,UK,19,0,3,1200,3,Road,4,No
B37986516,28,M,UK,10,0,4,1400,5,Road,1,No
B1701613,39,F,UK,12,0,2,1400,4,Garage,3,No
A72059351,35,M,UK,1,0,4,1400,6,Garage,1,No
B38665990,70,F,UK,42,0,3,1200,4,Garage,10,No
B22472645,58,F,UK,16,0,3,1200,4,Road,3,Yes
A34370103,51,F,UK,33,0,3,1200,3,Garage,1,No
A52898003,30,F,UK,6,0,0,1400,3,Road,5,No
A87834531,69,F,UK,19,0,3,1200,6,Garage,15,Yes
A59796391,49,F,UK,8,0,2,1400,6,Garage,18,Yes
A62756786,69,M,UK,48,0,0,1200,6,Garage,14,No
A4482194,37,F,UK,4,0,4,1200,6,Garage,7,No
B9528142,18,M,UK,1,0,2,1400,2,Road,1,Yes
B5854730,38,M,UK,14,0,1,1200,2,Garage,2,No
B94279038,34,F,UK,4,0,1,1200,2,Road,9,No
B27757540,75,M,UK,31,0,3,1200,6,Garage,6,No
A6801950,28,F,UK,3,0,4,1400,3,Garage,18,No
A85453997,38,F,UK,4,0,4,1600,6,Garage,2,No
A65151526,32,M,UK,6,0,4,1200,3,Garage,6,No
A9520643,24,F,UK,2,0,3,1800,4,Garage,7,Yes
B77322175,67,F,UK,29,0,2,1400,6,Garage,4,Yes
A19174576,55,M,UK,8,0,3,1200,4,Road,1,No
A6397121,47,M,UK,15,0,0,1400,6,Garage,2,No
B46842190,23,M,UK,6,0,2,1400,4,Garage,1,Yes
B67647604,75,F,UK,21,0,1,1800,7,Garage,1,Yes
B28878664,27,M,UK,7,0,2,1600,5,Garage,1,No
B94878016,47,F,UK,16,0,3,1200,2,Road,7,No
B56323125,76,M,UK,7,8,3,1200,3,Road,10,Yes
B1083704,77,F,UK,21,0,2,1200,6,Garage,11,Yes
A96307866,66,M,UK,25,0,4,1200,2,Garage,1,No
A67134326,70,M,UK,36,0,0,1600,3,Garage,14,No
A65262724,36,F,UK,15,0,3,1400,2,Garage,1,No
B28846963,35,M,UK,9,0,3,1600,3,Drive,4,No
B18763498,45,F,UK,27,0,1,1200,2,Garage,2,No
A2343307,75,F,UK,20,0,4,1800,7,Garage,12,Yes
B26754888,26,M,UK,3,0,3,1800,7,Garage,18,Yes
B91247164,22,F,UK,3,0,3,1200,5,Garage,3,No
A40287334,73,M,UK,39,0,2,1600,3,Garage,2,No
B95698044,69,M,UK,29,0,4,1400,3,Road,17,Yes
A35655413,30,M,UK,1,0,0,1200,2,Garage,4,No
A62285167,67,F,UK,50,0,1,1200,2,Drive,2,No
A31465873,48,M,UK,1,0,3,1400,6,Garage,7,No
A37300494,58,M,UK,20,0,0,1400,2,Road,13,Yes
B45823339,79,M,UK,33,0,4,1200,3,Drive,2,No
A20822983,60,M,UK,15,0,2,1200,2,Drive,16,No
B11580146,57,F,UK,34,0,2,1400,6,Road,15,Yes
A65845253,20,M,UK,3,8,1,1400,5,Garage,4,Yes
A29383741,24,M,UK,6,8,1,1200,3,Garage,1,Yes
B89331551,28,M,UK,11,0,3,1400,5,Garage,7,No
A67810059,30,F,UK,9,0,2,1200,2,Garage,2,No
B17401561,55,M,UK,16,0,3,1200,3,Garage,3,No
B27124859,45,F,UK,17,0,4,1600,5,Garage,2,No
A65813411,36,F,UK,12,0,2,1200,2,Road,1,No
B48082249,44,F,UK,5,8,3,1400,5,Garage,3,Yes
B51581939,40,M,UK,7,0,3,1400,4,Road,1,Yes
B54666426,37,F,UK,13,0,0,1600,3,Garage,4,No
A94781915,28,F,UK,6,8,1,1400,2,Garage,11,Yes
B3337226,45,M,UK,12,4,0,1600,5,Drive,2,Yes
A86924386,27,F,UK,5,0,2,1400,7,Garage,18,No
B58096772,23,M,UK,3,0,2,1200,5,Road,1,Yes
B25930226,35,M,UK,13,0,2,1200,4,Road,9,Yes
B40377233,46,M,UK,1,0,1,1200,6,Road,2,Yes
A63986612,44,M,UK,23,0,2,1400,4,Garage,12,No
B68752869,62,F,UK,41,8,1,1200,3,Road,7,Yes
A50533390,53,F,UK,32,0,1,1400,6,Garage,3,No
A62533623,65,M,UK,41,4,0,1200,5,Road,5,Yes
B14830119,59,M,UK,27,0,3,1600,5,Garage,1,No
A28288358,61,F,UK,34,0,2,1400,3,Garage,12,No
B79048177,47,F,UK,30,0,3,1400,4,Road,17,Yes
B94813006,52,F,UK,7,4,0,1200,4,Garage,8,Yes
A46568734,76,F,UK,35,0,1,1400,3,Road,3,Yes
B38931720,78,F,UK,43,0,0,1200,3,Road,1,Yes
B39326481,71,F,UK,19,0,3,1400,3,Garage,1,No
A17496132,27,M,UK,10,0,3,2000,8,Road,2,Yes
A94224512,54,F,UK,18,0,2,1400,4,Garage,12,No
A7772432,34,M,UK,9,0,3,1200,3,Garage,6,No
A61344634,71,M,UK,18,0,1,1200,2,Garage,8,No
A80784993,49,M,UK,28,0,3,1200,6,Road,5,Yes
B6229516,44,M,UK,13,4,3,1200,2,Garage,4,Yes
A6960134,55,F,UK,25,0,2,1200,2,Garage,4,No
A74781965,22,M,UK,5,0,4,1200,5,Garage,15,Yes
A27152081,39,F,UK,14,8,1,1200,2,Garage,1,Yes
B74652493,28,M,UK,3,0,1,1200,2,Garage,1,No
B70561689,48,M,UK,20,0,1,1200,4,Garage,2,No
A44089094,66,F,UK,22,0,3,1200,3,Garage,1,No
A81546191,46,F,UK,6,0,4,1200,2,Road,5,No
A34307239,72,M,UK,49,8,1,1800,5,Garage,12,Yes
A7233350,18,F,UK,1,0,3,1400,4,Drive,2,Yes
B82260821,65,M,UK,19,0,3,1400,3,Road,8,Yes
A48612412,49,M,UK,7,0,3,1200,6,Garage,2,No
A77514967,73,F,UK,33,0,2,1400,4,Garage,12,Yes
A52997374,25,F,UK,4,4,4,1400,6,Garage,3,Yes
A79815787,34,F,UK,16,0,3,1600,4,Drive,1,No
A77655537,58,F,UK,25,0,2,1400,6,Garage,5,No
B62576331,28,M,UK,5,0,3,1400,5,Road,1,Yes
A17476176,18,M,UK,1,4,0,1400,6,Garage,5,Yes
A83114836,43,M,UK,9,4,4,1400,6,Road,16,Yes
A36906125,32,M,UK,13,0,0,1400,4,Garage,1,No
B7427921,66,M,UK,7,0,1,1200,6,Garage,1,No
A76151315,33,F,UK,14,0,4,1200,6,Garage,3,No
A29059574,28,F,UK,1,0,1,1200,6,Garage,14,No
A24792847,52,F,UK,11,0,0,1600,6,Garage,1,No
A80115399,19,F,UK,1,4,0,1200,6,Road,13,Yes
B54700273,80,F,UK,48,0,0,1200,4,Garage,5,Yes
B80643008,39,M,UK,7,0,4,1400,6,Road,19,Yes
B12504538,37,F,UK,3,0,1,1600,3,Road,5,No
A76042850,67,M,UK,49,0,4,1400,4,Garage,5,No
A5046035,37,F,UK,2,0,3,1200,5,Road,2,No
B55067562,63,M,UK,2,0,3,1200,5,Garage,1,No
B84423782,67,M,UK,3,4,3,1800,3,Garage,1,Yes
B97268654,34,M,UK,12,0,1,1400,6,Garage,12,No
A24997372,53,M,UK,10,8,0,1400,4,Garage,8,Yes
B73954718,62,F,UK,40,0,4,1200,5,Garage,18,No
B76889757,78,M,UK,5,0,0,1800,7,Garage,7,Yes
A41709400,21,M,UK,1,8,3,1600,7,Road,14,Yes
A40432514,73,F,UK,25,0,3,1200,5,Road,15,Yes
A35597604,54,M,UK,18,0,4,1400,7,Garage,2,No
B43718108,22,M,UK,2,0,3,1600,5,Garage,14,Yes
B35737851,78,M,UK,26,0,2,1600,7,Drive,1,Yes
A54316830,39,M,UK,8,0,0,1800,3,Garage,10,Yes
B82738442,30,F,UK,6,0,1,1200,5,Garage,3,No
A41233267,64,F,UK,39,0,3,1400,2,Road,4,Yes
A22546544,55,M,UK,3,0,0,1200,5,Garage,8,No
A63995372,19,F,UK,2,0,1,1400,2,Garage,5,No
B87774795,64,M,UK,40,0,2,1400,7,Garage,3,No
B97437613,44,F,UK,9,0,0,1600,4,Garage,8,No
A79094897,68,F,UK,10,4,1,2400,6,Garage,4,Yes
B13636504,67,F,UK,15,4,3,1200,6,Garage,4,Yes
B20514702,56,M,UK,27,0,3,1200,6,Garage,12,No
B44060992,36,M,UK,18,0,4,1400,5,Road,3,Yes
B15145395,75,M,UK,34,0,1,1600,4,Garage,6,No
B66341002,22,F,UK,4,0,3,1200,5,Garage,4,No
A58100333,21,F,UK,4,0,4,1400,6,Road,1,Yes
A62171677,48,F,UK,7,0,1,1400,5,Road,11,Yes
A90697650,44,F,UK,24,0,1,1200,4,Garage,7,No
A37668987,62,M,UK,38,0,4,1200,4,Garage,4,No
A59745864,69,F,UK,4,0,1,1400,2,Road,3,Yes
A86133355,24,F,UK,3,0,4,1600,7,Garage,2,Yes
B54481255,56,M,UK,30,0,1,2000,4,Garage,1,Yes
B14009455,68,F,UK,18,0,1,1400,5,Road,10,Yes
B48851531,60,M,UK,3,0,2,1400,3,Road,1,Yes
B51963848,20,F,UK,2,0,4,1600,7,Drive,2,Yes
A25747816,40,M,UK,21,0,4,1600,3,Garage,3,No
A93803790,70,F,UK,7,0,0,1200,5,Garage,11,Yes
B18538728,64,F,UK,5,0,2,1800,7,Road,2,Yes
A31742910,39,M,UK,9,0,3,1400,3,Drive,2,No
B42585346,34,M,UK,12,0,0,1200,4,Garage,2,No
A3191507,59,M,UK,35,8,0,1200,6,Garage,4,Yes
B29139103,58,M,UK,32,0,4,1800,3,Garage,1,No
B52088654,30,F,UK,2,0,0,1200,6,Drive,1,No
B5313557,44,F,UK,12,0,4,1200,2,Garage,19,No
B93102607,40,F,UK,8,0,0,1200,4,Garage,1,No
A16623389,60,M,UK,35,0,0,2200,4,Garage,1,Yes
A80841948,30,F,UK,7,0,4,1200,3,Garage,7,No
B85114371,34,M,UK,6,0,1,1200,2,Garage,4,No
B42070013,33,M,UK,3,8,0,1200,4,Road,14,Yes
A60746512,77,M,UK,5,0,1,1400,3,Garage,6,No
A43182365,68,F,UK,9,0,2,1200,3,Drive,16,Yes
A58168376,23,M,UK,5,0,0,1400,5,Garage,4,Yes
A41749797,48,M,UK,19,0,1,1200,3,Drive,15,No
B77746494,74,F,UK,25,0,0,1400,5,Garage,3,Yes
B95481824,19,M,UK,1,4,1,1800,3,Drive,10,Yes
A48517040,55,M,UK,18,0,2,1400,5,Garage,8,No
A21786844,78,F,UK,36,0,2,1400,4,Garage,6,Yes
A1722477,66,M,UK,17,0,4,1200,5,Drive,4,Yes
A43513369,37,F,UK,5,0,2,1400,3,Garage,3,No
A31998964,39,M,UK,22,0,2,1600,4,Garage,18,No
A68245518,55,M,UK,26,0,0,1200,2,Garage,3,No
B64705356,19,F,UK,2,0,2,1200,6,Road,6,Yes
A60845761,58,M,UK,34,0,2,1400,2,Drive,6,No
A81626475,62,F,UK,41,8,2,1400,6,Garage,14,Yes
A37689460,66,M,UK,16,0,4,1400,3,Road,3,Yes
B33149732,76,F,UK,33,0,2,1200,5,Garage,10,Yes
B38795915,78,M,UK,6,0,2,1400,5,Road,3,Yes
A15258734,33,M,UK,14,0,4,1400,2,Road,2,No
A4706296,71,M,UK,26,0,1,1200,5,Garage,4,No
A97820632,50,F,UK,31,0,4,2200,6,Garage,3,No
B67195201,67,M,UK,13,0,3,1200,2,Road,3,No
A3509694,48,M,UK,3,0,1,1600,5,Garage,17,Yes
A80774207,61,F,UK,11,0,4,1200,4,Garage,5,No
A28175148,60,F,UK,13,0,1,1600,4,Garage,9,No
A97513132,23,M,UK,6,0,3,1400,6,Road,6,Yes
A4168577,43,M,UK,1,0,4,1200,5,Road,8,Yes
B75759503,74,M,UK,36,0,0,1200,3,Garage,1,No
A28841984,62,F,UK,31,0,1,1400,2,Garage,5,No
B29499210,57,F,UK,2,0,4,1200,2,Road,5,No
B2881159,69,M,UK,14,0,4,1200,6,Garage,19,No
A86828813,72,F,UK,39,0,1,1200,2,Garage,5,Yes
A39993314,73,F,UK,8,4,1,1200,5,Drive,6,Yes
B68449123,46,F,UK,19,0,3,1200,4,Garage,13,No
A91712681,31,F,UK,3,0,4,2200,4,Garage,13,Yes
A63135254,34,F,UK,10,0,0,1400,7,Drive,1,No
B73538739,75,M,UK,14,0,2,1200,5,Garage,14,No
B10330100,75,M,UK,39,0,4,1200,5,Road,1,Yes
A87052499,61,M,UK,29,0,0,1600,3,Road,1,Yes
B1861950,66,F,UK,13,0,1,1200,6,Garage,3,No
A89324920,31,F,UK,9,0,2,1200,6,Garage,3,No
B78599909,44,M,UK,20,8,3,1400,3,Drive,10,Yes
A1024053,79,M,UK,20,0,4,1600,3,Garage,1,No
B97353843,37,F,UK,11,0,0,1400,2,Garage,15,No
A33480399,23,M,UK,4,0,2,1200,6,Garage,7,Yes
A7347684,36,M,UK,16,0,4,1200,3,Garage,1,No
A11162045,43,F,UK,17,0,3,1200,2,Drive,1,No
B62334636,43,M,UK,6,0,1,1200,4,Garage,5,No
A35300229,63,F,UK,40,0,0,1400,3,Road,16,Yes
A31751085,65,F,UK,12,0,0,2200,7,Garage,17,Yes
B7979818,42,M,UK,25,0,0,1400,3,Drive,3,No
B707122,77,F,UK,25,0,2,1400,5,Garage,16,Yes
B76732431,29,F,UK,3,0,2,1200,3,Garage,15,No
A48041225,20,M,UK,3,0,0,1400,2,Garage,5,Yes
B99448310,80,M,UK,45,0,3,1200,2,Garage,1,No
B5776579,28,M,UK,8,0,2,1400,4,Garage,18,No
A50122107,51,F,UK,8,8,0,1400,3,Garage,1,Yes
B63344404,71,M,UK,48,0,0,1600,4,Road,1,Yes
B65869143,57,M,UK,28,0,1,1200,6,Garage,1,No
A42014688,76,M,UK,30,8,0,1200,6,Garage,4,Yes
B20823022,75,M,UK,6,0,1,1400,5,Garage,8,No
B28174758,48,M,UK,14,0,1,1200,2,Garage,3,No
B71186870,34,F,UK,5,8,4,1200,5,Garage,2,Yes
A24384823,79,F,UK,45,0,1,2000,5,Garage,7,Yes
B23173407,21,F,UK,1,0,3,1800,4,Garage,4,Yes
B49159821,33,F,UK,14,0,0,1200,4,Drive,11,No
B4500285,80,F,UK,43,0,3,1200,2,Garage,1,Yes
B46772402,48,M,UK,9,8,1,1400,2,Garage,1,Yes
A94635853,66,M,UK,3,0,2,1400,6,Drive,18,Yes
A93186734,29,F,UK,1,0,4,1400,2,Road,2,No
B49090445,75,F,UK,36,0,2,1200,4,Garage,15,Yes
A93496367,24,M,UK,5,0,0,1400,2,Garage,11,Yes
B1578748,71,M,UK,23,0,0,1600,3,Garage,1,No
B70880342,49,F,UK,3,0,4,1200,4,Garage,5,No
B12817883,21,F,UK,4,8,2,1400,3,Drive,16,Yes
